Date,full,no_pods,hmm_only,no_decay,no_bandit_a,no_bandit_b,no_bandit_c,buy_and_hold,static_40,benchmark_spx
2015-08-18,100986.90148812733,101710.5252880837,99878.53556139191,101234.68165640598,100940.23952391873,100939.77303717076,101174.4752636452,102131.47140742688,99736.50387053346,103755.41179495418
2015-08-19,100377.82806911861,101031.06490224498,99238.96176277769,100626.41055920761,100330.10763768657,100325.83164573516,100554.37121279332,101530.39614119522,99406.97772442555,102935.15344485654
2015-08-20,99080.3715925658,99586.10659507493,97983.02798164437,99304.78834130219,99056.35294774857,99073.18018296389,99228.83691579984,99862.84362411463,98796.67292143102,100785.70109213436
2015-08-21,96821.81048933839,97054.33645008029,95788.23095447297,97021.01559745714,96844.89082712206,96832.5592396346,96948.52665029751,97225.20192805884,97598.25237606942,97751.81953408993
2015-08-24,92958.82269095244,93204.90868485956,91976.57298212737,93133.50463340864,92996.64095434018,93027.27046612155,93067.09352906798,93469.43093041483,95839.37016232214,93635.79634008968
2015-08-25,91279.95994456335,91696.8814767556,90295.28755564762,91466.78253055943,91289.3708636637,91310.80704258083,91398.12802786382,91833.3076961047,95102.64628773414,92533.93139026058
2015-08-26,94231.56203497603,94866.37972035097,93538.7816595022,94493.66441876539,94210.55082749772,94666.8604451856,94357.10762305159,95988.26417849855,96463.2828732274,96086.64190912044
2015-08-27,94965.02109737016,95730.24932421565,94401.70686404739,95239.91159530147,94943.88448052047,95570.38096687269,95149.58820373271,97954.88435213004,96815.14373288504,98463.37809842099
2015-08-28,94501.85987302574,95343.96672980508,93815.39479809193,94744.4061017359,94480.57492657026,94942.48939400962,94716.41176774642,97380.88224031692,96645.82478195391,98468.32475256527
2015-08-31,93078.2955395607,94235.42366360703,92722.68364233492,93337.15230896107,93057.2510814065,93895.09898500588,93423.36301860298,96182.35293583224,96325.31899324674,97672.754456972
2015-09-01,91288.34390481572,92468.13123334572,91064.03109904754,91549.92140944286,91267.32360978294,92201.99403865804,91596.67623685894,93218.35003545728,95719.52954152314,94757.44790649593
2015-09-02,91812.7505000306,93146.85817827139,91712.5259575698,92098.96833831097,91791.32972965747,92859.73048544649,92157.2028538565,94572.17756197702,95957.9637193238,96556.05858795345
2015-09-03,91689.0705226401,93045.98402404047,91604.95171448284,91983.65407440784,91668.54258170119,92749.63962460251,92026.50654099254,94654.15451793696,95966.63487392435,96625.23940002621
2015-09-04,91115.78269062859,92436.49282238263,91028.56777505245,91407.81871670256,91094.32724218087,92175.35869626235,91441.45899746793,93149.721960487,95741.04443508429,95162.63947064389
2015-09-08,92424.23226435106,93678.79177361961,92298.6863402607,92703.32219936016,92401.61048209674,93484.18922059672,92757.72742838235,96206.86731996769,96238.67421215338,97554.16136291683
2015-09-09,91733.93461055923,92912.45658959498,91596.72727302296,92013.01370862628,91724.06629970271,92705.35253003878,92060.72762137545,94455.07167629126,95715.14285418007,96249.70967425716
2015-09-10,92041.72080078584,93218.7108712584,91899.39880763169,92315.3993449684,92036.21212349957,92985.66874460486,92361.2745999634,94834.17793927235,95757.83387293837,96773.44007299985
2015-09-11,92166.28708205027,93350.60414053308,92029.74418223546,92447.27409110303,92159.84818822333,93119.6185099123,92488.93946258642,95134.75346760622,95848.8445867683,97213.23108642758
2015-09-14,92293.89282312167,93476.12877677815,92152.49166590479,92570.55934465336,92285.35727320821,93260.8747255182,92619.69515668621,95158.51753114357,95856.16217061324,96852.52323660458
2015-09-15,92671.2664413014,93837.27216263316,92505.9990390823,92923.2408913048,92661.4663867374,93642.6763896375,92996.23463321834,96041.88665559444,96046.12429811593,98063.1060586871
2015-09-16,92746.00331966362,93913.59516753837,92583.26604892536,92999.93626130793,92739.33093002715,93729.92422327376,93080.05475919736,96760.30017722379,96224.64713453244,98912.9719877032
2015-09-17,92901.9016062975,94073.00495862908,92742.3886672163,93158.97589057672,92898.67846790877,93889.72302437497,93241.65539270747,96706.29114754172,96222.09048980559,98690.65289175595
2015-09-18,92377.93821402141,93549.1832403445,92234.5608799113,92645.3863164765,92389.80693843038,93369.961251124,92738.16331129854,95305.39288700487,95845.04788412598,97077.880862337
2015-09-21,92369.7170938387,93545.14954488425,92236.04441945875,92644.66270488422,92391.17325127093,93367.87206162716,92744.15257021852,95898.57212139136,95974.69201245693,97579.56383365048
2015-09-22,92183.67805823113,93348.13835259696,92030.8423665806,92442.98968879823,92185.8662125218,93167.34897134699,92528.80252396165,94876.99723011181,95769.64013357484,96313.01237811458
2015-09-23,92045.93347316311,93182.45810102593,91902.56331120103,92305.52822492286,92052.02303524237,93041.31120529443,92380.44388202151,94868.02304000802,95757.69521690346,96159.03307260311
2015-09-24,91906.4237990683,92922.76935438091,91790.52209882988,92165.88661124223,91921.50360299225,92940.0832296372,92182.25393401945,95203.55923235584,95800.01473805547,95811.35653653134
2015-09-25,91486.12754493913,92160.46724685298,91396.90818941714,91746.57849263484,91501.82085408989,92549.20285973411,91574.19631046141,95690.57008283919,95850.85950122816,95786.514746889
2015-09-28,91447.47800431756,92331.53249151571,91345.5795645653,91704.77536526564,91462.75664859255,92493.73740854263,91652.46756811024,94732.58104692094,95684.30159551813,93382.53126519955
2015-09-29,92092.10840154771,93216.77331265845,91977.59794442393,92353.02530827385,92113.84466492609,93134.04087820264,92433.37674203384,95308.7257658359,95813.09559171452,93437.15245538509
2015-09-30,93050.21286705944,94162.18013767971,92748.187014227,93297.43982096281,93083.86329929376,94164.91005441312,93423.47593990163,97081.53239194857,96227.20516256453,95180.55413583554
2015-10-01,92585.98361641019,93771.6009760853,92287.03282635825,92834.66425104844,92616.01962564322,93633.53640267704,92967.15273833032,96383.12672798388,95986.11809180352,95428.8906430682
2015-10-02,93416.9390981698,94505.0766035758,93104.55249794645,93669.52270511346,93448.1657814462,94548.91498897983,93781.05599460313,97660.21476885864,96419.66704142233,96854.39518799007
2015-10-05,94488.95619359784,95507.34266748512,94075.14184001379,94739.05083470128,94518.69587318899,95648.08606479544,94833.99958345896,99473.94680140163,96980.80016298358,98577.88364645565
2015-10-06,94270.34618183265,95292.55948240937,93742.97542082559,94506.1956477535,94316.86077152244,95478.2220282324,94632.38428127664,99341.63471784964,96853.34926492126,98240.1637213763
2015-10-07,94721.05665469074,95714.30571134959,94230.21213835162,94936.70114693159,94758.16928367325,95923.2782608887,95082.92009426476,100121.51113337632,97132.13572490044,99044.79534686459
2015-10-08,95041.31914288015,96024.26522564446,94626.39913597741,95209.02139475037,95139.8394129711,96266.27367440198,95425.45018434517,100591.94637737285,97307.1013409293,99938.79230371273
2015-10-09,95003.06827868577,95928.17626122425,94574.92370299133,95169.63383264033,95107.58046899497,96201.39666418583,95380.28437535095,100475.61285582288,97274.34793215938,99998.41440750302
2015-10-12,95314.64279623321,96220.17139161371,94880.2337717646,95472.04394426923,95429.05458396053,96509.60793900155,95686.09506171459,100943.30000761099,97436.28773121281,100092.80778219784
2015-10-13,95095.66548277823,96086.35181173476,94678.52435063591,95261.57275594716,95221.52527191797,96306.78449666956,95474.27575585086,100744.28559615869,97341.90641706553,99462.01442474544
2015-10-14,91527.8835259476,93806.30394028833,90803.09470626319,91786.57999853755,91897.18372640092,92225.51805892389,92039.98940746441,99368.30551082811,96210.97869156068,98985.19132956112
2015-10-15,92705.1335668144,94921.49681799221,91817.96687372774,92994.60378869825,93127.38408474598,93196.13399325502,93230.88981274427,100845.90825489123,96771.49315356571,100505.04403296078
2015-10-16,93069.62468857277,95384.49572614292,92092.71274123936,93369.11118374139,93513.29577069347,93455.06921022579,93603.01875736455,101653.34593603383,97017.0030757332,100961.99912237728
2015-10-19,92949.96219829947,95271.66410042265,91997.52935562118,93253.55654392992,93396.63983507459,93355.89020958747,93487.52742625869,101486.8875580398,96954.5451542364,101011.65557193173
2015-10-20,92841.23070028148,95258.3564439439,91909.81362564728,93152.30612333899,93292.96440291428,93278.9721167411,93391.52840724343,101485.74911200405,96939.41079616283,100882.54518579281
2015-10-21,92836.39277674048,95204.15492039513,91858.4559592084,93151.08340479675,93303.93894090447,93243.27602281791,93351.18315478522,101003.86542452955,96826.03467673733,100256.6984824847
2015-10-22,94111.31726500405,96507.85233640185,93107.30053120424,94433.39003391362,94578.87730393195,94496.45108519724,94645.54489159337,103094.91216292237,97504.55904628654,101950.41658365047
2015-10-23,94007.25345380229,96462.26702563788,92995.01664269615,94334.19268828016,94461.54533363189,94402.67608287252,94560.89292692019,103299.27204040784,97539.13449809968,103067.97156079281
2015-10-26,93629.310515029,96116.67833801362,92624.83537205536,93956.5583315404,94078.13205019786,94036.43683156684,94192.46907922541,102903.2497333722,97396.0683144799,102814.65222644222
2015-10-27,93732.44015631342,96167.44571584156,92717.95263106332,94059.73062154705,94184.64694881988,94120.2135209629,94280.42903146721,102766.38897888392,97385.64093588914,102615.972168764
2015-10-28,93377.94217070073,95797.54202484693,92301.26614543238,93706.50830177628,93827.5172190294,93713.49040280964,93921.49269033426,103483.52134288415,97542.54612728645,103783.19263870419
2015-10-29,93313.48885227209,95671.23451595118,92235.0413438895,93648.08807361018,93764.52962136861,93608.30613802187,93845.9528357368,102417.45668440302,97309.5896346873,103723.60670788753
2015-10-30,93508.69502302006,95862.104464549,92429.1727281429,93839.7703301514,93959.64737611182,93823.2618566778,94046.04672190426,102727.60752376348,97358.6738619491,103276.59918622006
2015-11-02,93857.55532682288,96143.72809028081,92772.07052758845,94194.32026836558,94311.56218153096,94139.13013448527,94387.00077412049,103712.19981408444,97662.09068878493,104498.4408463458
2015-11-03,93797.72373848318,96128.35918060962,92713.58378999699,94133.82338342645,94251.17404624345,94088.88927212148,94330.48436913468,103682.75242646651,97657.38116208922,104801.42567349423
2015-11-04,94051.47343212337,96367.44649674708,92967.8677665569,94393.74946690371,94540.38050768529,94412.79785964247,94575.77729637947,103465.3148479792,97695.54589403354,104483.52853796566
2015-11-05,93658.15190131814,96008.45194237484,92458.8489916538,93945.63858203302,94083.87295514994,93844.77675179795,94200.42734039616,103255.62300918135,97618.78159989354,104379.23281173885
2015-11-06,92887.61118007489,95463.67289139137,91694.97188386653,93134.2733345128,93222.76754621348,92830.32701667366,93464.05609554824,107118.16823481076,98108.70264280235,104324.57544857968
2015-11-09,92505.73198932307,95089.29229353205,91418.34868078934,92789.13691345238,92879.33821273928,92576.24952038426,93105.3464105385,106358.69960797664,97841.47606980805,103351.10646866025
2015-11-10,92643.51027995619,95202.74519567171,91477.31985176742,92900.81679233193,92995.0380272656,92642.79903315826,93235.36515103953,106032.0669649944,97850.32929612996,103589.47732165706
2015-11-11,92625.0423943121,95265.75461943031,91384.82786779599,92846.17616931602,92982.47393886925,92592.79269157529,93180.9130133336,105579.1514043829,97826.28030484702,103182.22389801205
2015-11-12,91981.3035119239,94985.82710866831,90685.041867194,92174.61686511757,92355.43587948954,91928.7089132363,92547.11389834546,104757.79382258878,97516.08727857607,101741.81608795346
2015-11-13,91620.05872574983,94646.67901994316,90323.63567543398,91810.5187927376,91994.11454384375,91573.06576709425,92188.71326959116,103749.72922540501,97305.4607726553,100599.41027792537
2015-11-16,92616.18559277867,95715.6972566566,91295.41491318226,92800.43210729721,92999.38771476758,92588.90256584926,93193.47285235218,105596.4522244575,97882.72187526376,102129.22863556088
2015-11-17,92640.90421885831,95521.10301256648,91319.80333681151,92862.68813756182,93004.69616920492,92587.48096700932,93266.6891497304,105749.58243809124,97900.56770027406,102054.69422339047
2015-11-18,93181.55574014048,96225.80858978027,91920.74776110373,93410.80159224776,93619.56510246849,93122.13654535633,93860.88786173312,107203.13134167003,98308.54203335068,103673.94121508968
2015-11-19,93402.63439151316,96341.4643325348,92077.63966507782,93630.69370514294,93801.46067777902,93336.15950993211,94055.40737761463,107520.94897368594,98372.60058531136,103584.53971075619
2015-11-20,93497.70047015362,96349.5402098009,92180.08672568886,93728.17265313823,93907.64750755584,93398.2276618754,94140.5350693387,107756.35684299818,98396.13281562697,103962.00469061459
2015-11-23,93328.03393485055,96240.40695403061,92016.75304284421,93559.39287879269,93746.87284487407,93211.22105836745,93976.10480365176,107065.07314464722,98332.79266877941,103842.79665600766
2015-11-24,93038.35547841022,95915.82752793966,91744.21464030948,93268.01274329603,93457.05649204088,92933.67002494098,93686.7374721936,107000.18360858569,98160.44013539478,103981.89078286923
2015-11-25,92982.30161681413,95864.04133237843,91656.52917169176,93216.33613888454,93416.71541110109,92846.30809434787,93654.71893827523,106943.73058272903,98149.21235735781,103966.96038800228
2015-11-27,93153.395628147,96071.46718648048,91863.78362837892,93383.69082843402,93588.50138409705,93045.93993310841,93810.75090772392,107400.85269424312,98258.81708929369,104086.1503361224
2015-11-30,92563.64885886479,95687.16223050265,91386.07111866263,92830.45980857562,92990.85480258727,92612.932414352,93259.43908749285,107195.97155292206,98040.94700898869,103654.03703634824
2015-12-01,93336.17436096953,96451.33375677526,92176.12726551153,93592.04113022985,93769.98158457386,93367.64620786298,94020.59072743423,108935.84605893925,98446.61344881795,104642.45449762142
2015-12-02,92539.58052234197,95591.68266340652,91247.51208703262,92774.64821462757,92991.48916912058,92464.73400990454,93192.87497964641,107774.8460821848,97913.68560261378,103574.59214300716
2015-12-03,91805.4391182085,94947.57017256701,90441.49595892121,92081.84599070622,92261.1925608958,91751.55010770644,92464.98911582316,107034.35601741301,97497.52294318855,102124.26389492977
2015-12-04,93450.2994435396,96580.75170372997,92086.51559102634,93692.18596836628,93922.3125813164,93369.24175723815,94089.81314113199,109961.67193313468,98559.1370349085,104115.97495288265
2015-12-07,93713.45805941251,96749.31519496888,92291.95279811874,93953.68163162812,94177.86335047621,93631.38000692826,94354.1776655316,109379.59063349657,98563.00594427431,103485.19968191707
2015-12-08,93253.05914341635,96291.59934674205,91912.3082308119,93507.17845606033,93696.89751651936,93178.67166694844,93924.66645578228,109250.72664941913,98280.6934932553,102789.81043679989
